Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,DraftKings_decimal,BetMGM_decimal,Caesars_decimal,BetRivers_decimal,FanDuel_decimal,BetWay_decimal,mean_odds,DraftKings_vig,DraftKings_novig,BetMGM_vig,BetMGM_novig,Caesars_vig,Caesars_novig,BetRivers_vig,BetRivers_novig,FanDuel_vig,FanDuel_novig,BetWay_vig,BetWay_novig,mean_odds_vig,mean_odds_novig
2024-05-18,Veronica Hardy,-118.0,-125.0,-120.0,-117.0,-118.0,-125.0,1.85,1.8,1.83,1.85,1.85,1.8,1.83,-0.1745,2.06,-0.2254,2.23,-0.1556,2.11,-0.1739,2.16,,,,,-0.1838,2.14
2021-06-12,Israel Adesanya,-235.0,-245.0,-275.0,-278.0,,,1.43,1.41,1.36,1.36,,,1.3900000000000001,-0.0074,1.52,0.0119,1.46,-0.0131,1.51,-0.0131,1.51,,,,,-0.0061,1.5
2021-06-12,Marvin Vettori,185.0,200.0,210.0,225.0,,,2.85,3.0,3.1,3.25,,,3.05,-0.0074,2.93,0.0119,3.19,-0.0131,2.96,-0.0131,2.96,,,,,-0.0061,3.01
2021-06-12,Brandon Moreno,150.0,194.0,155.0,170.0,,,2.5,2.94,2.55,2.7,,,2.6725,0.0476,1.47,0.0188,1.41,,,,,,,,,0.0293,1.44
2021-06-12,Deiveson Figueiredo,-195.0,-235.0,-200.0,-200.0,,,1.51,1.43,1.5,1.5,,,1.4849999999999999,0.0476,3.14,0.0188,3.46,,,,,,,,,0.0293,3.29
2021-06-12,Leon Edwards,-500.0,-490.0,-500.0,-500.0,,,1.2,1.2,1.2,1.2,,,1.2,0.2378,1.73,0.2782,1.7,,,,,,,,,0.2575,1.72
2021-06-12,Nate Diaz,355.0,380.0,350.0,380.0,,,4.55,4.8,4.5,4.8,,,4.6625,0.2378,2.36,0.2782,2.43,,,,,,,,,0.2575,2.4
2021-06-12,Belal Muhammad,-220.0,-198.0,-225.0,-250.0,,,1.45,1.51,1.44,1.4,,,1.4500000000000002,-0.0918,1.73,-0.11,1.69,,,,,,,,,-0.1012,1.71
2021-06-12,Demian Maia,170.0,166.0,175.0,200.0,,,2.7,2.66,2.75,3.0,,,2.7775,-0.0918,2.36,-0.11,2.45,,,,,,,,,-0.1012,2.4
2021-06-12,Jamahal Hill,-275.0,-250.0,-300.0,-278.0,,,1.36,1.4,1.33,1.36,,,1.3625,0.284,1.93,0.3132,1.93,,,,,,,,,0.2984,1.93
2021-06-12,Paul Craig,210.0,205.0,220.0,225.0,,,3.1,3.05,3.2,3.25,,,3.1500000000000004,0.284,2.08,0.3132,2.07,,,,,,,,,0.2984,2.08
2021-06-12,Brad Riddell,120.0,128.0,120.0,125.0,,,2.2,2.28,2.2,2.25,,,2.2325,-0.3547,1.48,-0.3833,1.48,,,,,,,,,-0.3693,1.48
2021-06-12,Drew Dober,-152.0,-152.0,-150.0,-152.0,,,1.66,1.66,1.67,1.66,,,1.6625,-0.3547,3.07,-0.3833,3.08,,,,,,,,,-0.3693,3.07
2021-06-12,Darren Stewart,120.0,126.0,120.0,125.0,,,2.2,2.26,2.2,2.25,,,2.2275,0.6671,1.97,0.6671,1.97,,,,,,,,,0.6671,1.97
2021-06-12,Eryk Anders,-150.0,-152.0,-150.0,-152.0,,,1.67,1.66,1.67,1.66,,,1.665,0.6671,2.03,0.6671,2.03,,,,,,,,,0.6671,2.03
2021-06-12,Joanne Calderwood,-148.0,-144.0,-138.0,-139.0,,,1.68,1.69,1.72,1.72,,,1.7025,-0.2226,3.37,-0.2515,3.37,,,,,,,,,-0.2373,3.37
2021-06-12,Lauren Murphy,117.0,122.0,110.0,110.0,,,2.17,2.22,2.1,2.1,,,2.1475,-0.2226,1.42,-0.2515,1.42,,,,,,,,,-0.2373,1.42
2021-06-12,Hakeem Dawodu,188.0,184.0,175.0,170.0,,,2.88,2.84,2.75,2.7,,,2.7924999999999995,0.0128,1.98,0.0263,1.95,,,,,,,,,0.0195,1.96
2021-06-12,Movsar Evloev,-240.0,-220.0,-225.0,-200.0,,,1.42,1.45,1.44,1.5,,,1.4525000000000001,0.0128,2.03,0.0263,2.05,,,,,,,,,0.0195,2.04
2021-06-12,Alexis Davis,187.0,198.0,175.0,200.0,,,2.87,2.98,2.75,3.0,,,2.9,0.1528,2.02,0.137,2.05,,,,,,,,,0.1448,2.03
2021-06-12,Pannie Kianzad,-240.0,-240.0,-225.0,-250.0,,,1.42,1.42,1.44,1.4,,,1.42,0.1528,1.98,0.137,1.96,,,,,,,,,0.1448,1.97
2021-06-12,Matt Frevola,-210.0,-182.0,-225.0,-222.0,,,1.48,1.55,1.44,1.45,,,1.4800000000000002,-0.2016,1.72,-0.1905,1.7,,,,,,,,,-0.1961,1.71
2021-06-12,Terrance McKinney,160.0,150.0,175.0,180.0,,,2.6,2.5,2.75,2.8,,,2.6624999999999996,-0.2016,2.4,-0.1905,2.43,,,,,,,,,-0.1961,2.41
2021-06-12,Chase Hooper,-108.0,-130.0,-118.0,-111.0,,,1.93,1.77,1.85,1.9,,,1.8625000000000003,0.3679,1.92,0.3354,1.87,,,,,,,,,0.3512,1.89
2021-06-12,Steven Peterson,-114.0,108.0,-110.0,-111.0,,,1.88,2.08,1.91,1.9,,,1.9425,0.3679,2.09,0.3354,2.15,,,,,,,,,0.3512,2.12
2021-06-12,Fares Ziam,-125.0,-112.0,-125.0,-125.0,,,1.8,1.89,1.8,1.8,,,1.8225,0.1846,3.08,0.2219,2.9,,,,,,,,,0.2024,2.99
2021-06-12,Luigi Vendramini,102.0,-104.0,100.0,100.0,,,2.02,1.96,2.0,2.0,,,1.995,0.1846,1.48,0.2219,1.53,,,,,,,,,0.2024,1.5
2021-06-12,Carlos Felipe,-165.0,-178.0,-175.0,-164.0,,,1.61,1.56,1.57,1.61,,,1.5875000000000001,-0.3864,2.45,-0.3864,2.45,,,,,,,,,-0.3864,2.45
2021-06-12,Jake Collier,130.0,144.0,140.0,137.0,,,2.3,2.44,2.4,2.37,,,2.3775000000000004,-0.3864,1.69,-0.3864,1.69,,,,,,,,,-0.3864,1.69
2021-06-05,Augusto Sakai,100.0,114.0,110.0,125.0,,,2.0,2.14,2.1,2.25,,,2.1225,0.218,1.75,0.2358,1.82,,,,,,,,,0.2264,1.78
2021-06-05,Jairzinho Rozenstruik,-121.0,-134.0,-138.0,-152.0,,,1.83,1.75,1.72,1.66,,,1.74,0.218,2.33,0.2358,2.22,,,,,,,,,0.2264,2.27
2021-06-05,Marcin Tybura,-190.0,-166.0,-188.0,-175.0,,,1.53,1.6,1.53,1.57,,,1.5575,-0.2659,1.4,-0.3,1.4,,,,,,,,,-0.2834,1.4
2021-06-05,Walt Harris,150.0,140.0,150.0,150.0,,,2.5,2.4,2.5,2.5,,,2.475,-0.2659,3.49,-0.3,3.5,,,,,,,,,-0.2834,3.49
2021-06-05,Laureano Staropoli,128.0,146.0,120.0,150.0,,,2.28,2.46,2.2,2.5,,,2.3600000000000003,0.371,1.62,0.403,1.66,,,,,,,,,0.3865,1.64
2021-06-05,Roman Dolidze,-162.0,-174.0,-150.0,-175.0,,,1.62,1.57,1.67,1.57,,,1.6075000000000002,0.371,2.62,0.403,2.53,,,,,,,,,0.3865,2.57
2021-06-05,Miguel Baeza,-165.0,-162.0,-138.0,-164.0,,,1.61,1.62,1.72,1.61,,,1.6400000000000001,-0.1431,1.64,-0.1667,1.67,,,,,,,,,-0.1552,1.65
2021-06-05,Santiago Ponzinibbio,130.0,136.0,110.0,137.0,,,2.3,2.36,2.1,2.37,,,2.2824999999999998,-0.1431,2.57,-0.1667,2.5,,,,,,,,,-0.1552,2.53
2021-06-05,Dusko Todorovic,-137.0,-172.0,-138.0,-164.0,,,1.73,1.58,1.72,1.61,,,1.6600000000000001,0.4895,2.09,0.4955,2.09,,,,,,,,,0.4925,2.09
2021-06-05,Gregory Rodrigues,110.0,144.0,110.0,137.0,,,2.1,2.44,2.1,2.37,,,2.2525000000000004,0.4895,1.92,0.4955,1.91,,,,,,,,,0.4925,1.92
2021-06-05,Ariane Lipski,230.0,225.0,210.0,250.0,,,3.3,3.25,3.1,3.5,,,3.2875,-0.3586,2.31,-0.363,2.39,,,,,,,,,-0.3609,2.35
2021-06-05,Montana de La Rosa,-305.0,-275.0,-275.0,-333.0,,,1.33,1.36,1.36,1.3,,,1.3375000000000001,-0.3586,1.76,-0.363,1.72,,,,,,,,,-0.3609,1.74
2021-06-05,Francisco Trinaldo,195.0,198.0,175.0,187.0,,,2.95,2.98,2.75,2.87,,,2.8875,0.1944,1.72,0.1667,1.75,,,,,,,,,0.1803,1.74
2021-06-05,Muslim Salikhov,-250.0,-240.0,-225.0,-227.0,,,1.4,1.42,1.44,1.44,,,1.4249999999999998,0.1944,2.39,0.1667,2.33,,,,,,,,,0.1803,2.36
2021-06-05,Ilir Latifi,145.0,144.0,140.0,150.0,,,2.45,2.44,2.4,2.5,,,2.4475000000000002,-0.1202,1.61,-0.1111,1.6,,,,,,,,,-0.1157,1.6
2021-06-05,Tanner Boser,-180.0,-172.0,-175.0,-175.0,,,1.56,1.58,1.57,1.57,,,1.57,-0.1202,2.64,-0.1111,2.67,,,,,,,,,-0.1157,2.65
2021-06-05,Kamuela Kirk,160.0,166.0,163.0,170.0,,,2.6,2.66,2.63,2.7,,,2.6475,-0.0079,1.39,-0.0635,1.31,,,,,,,,,-0.0388,1.35
2021-06-05,Makwan Amirkhani,-200.0,-198.0,-200.0,-200.0,,,1.5,1.51,1.5,1.5,,,1.5025,-0.0079,3.57,-0.0635,4.21,,,,,,,,,-0.0388,3.89
2021-06-05,Alan Patrick,260.0,310.0,230.0,240.0,,,3.6,4.1,3.3,3.4,,,3.6,0.1388,1.47,0.1833,1.44,,,,,,,,,0.1604,1.46
2021-06-05,Mason Jones,-345.0,-390.0,-300.0,-303.0,,,1.29,1.26,1.33,1.33,,,1.3025,0.1388,3.13,0.1833,3.25,,,,,,,,,0.1604,3.19
2021-06-05,Manon Fiorot,-625.0,-560.0,-549.0,-556.0,,,1.16,1.18,1.18,1.18,,,1.1749999999999998,0.4637,2.11,0.4495,2.13,,,,,,,,,0.4565,2.12
2021-06-05,Tabatha Ricci,425.0,420.0,400.0,400.0,,,5.25,5.2,5.0,5.0,,,5.1125,0.4637,1.9,0.4495,1.88,,,,,,,,,0.4565,1.89
2021-06-05,Sean Woodson,-165.0,-154.0,-175.0,-164.0,,,1.61,1.65,1.57,1.61,,,1.61,-0.1155,3.1,-0.097,3.16,,,,,,,,,-0.1064,3.13
2021-06-05,Youssef Zalal,128.0,130.0,140.0,137.0,,,2.28,2.3,2.4,2.37,,,2.3375000000000004,-0.1155,1.48,-0.097,1.46,,,,,,,,,-0.1064,1.47
2021-06-05,Claudio Puelles,170.0,188.0,163.0,175.0,,,2.7,2.88,2.63,2.75,,,2.74,-0.0587,2.02,-0.0652,2.15,,,,,,,,,-0.0628,2.09
2021-06-05,Jordan Leavitt,-220.0,-225.0,-200.0,-213.0,,,1.45,1.44,1.5,1.47,,,1.4649999999999999,-0.0587,1.98,-0.0652,1.87,,,,,,,,,-0.0628,1.92
2021-05-22,Cody Garbrandt,107.0,106.0,100.0,100.0,,,2.07,2.06,2.0,2.0,,,2.0324999999999998,0.3506,2.32,0.3368,2.41,,,,,,,,,0.3434,2.36
2021-05-22,Rob Font,-132.0,-124.0,-125.0,-125.0,,,1.76,1.81,1.8,1.8,,,1.7925,0.3506,1.76,0.3368,1.71,,,,,,,,,0.3434,1.73
2021-05-22,Carla Esparza,100.0,108.0,110.0,110.0,,,2.0,2.08,2.1,2.1,,,2.07,-0.3143,2.4,-0.3333,2.5,,,,,,,,,-0.3241,2.45
2021-05-22,Yan Xiaonan,-124.0,-130.0,-138.0,-139.0,,,1.81,1.77,1.72,1.72,,,1.755,-0.3143,1.71,-0.3333,1.67,,,,,,,,,-0.3241,1.69
2021-05-22,Jared Vanderaa,155.0,158.0,150.0,162.0,,,2.55,2.58,2.5,2.62,,,2.5625,0.5232,2.33,0.5141,2.38,,,,,,,,,0.5185,2.35
2021-05-22,Justin Tafa,-200.0,-188.0,-188.0,-189.0,,,1.5,1.53,1.53,1.53,,,1.5225000000000002,0.5232,1.75,0.5141,1.73,,,,,,,,,0.5185,1.74
2021-05-22,Felicia Spencer,-200.0,-210.0,-188.0,-189.0,,,1.5,1.48,1.53,1.53,,,1.51,-0.2626,4.06,-0.2778,4.33,,,,,,,,,-0.2705,4.19
2021-05-22,Norma Dumont,156.0,172.0,150.0,162.0,,,2.56,2.72,2.5,2.62,,,2.6,-0.2626,1.33,-0.2778,1.3,,,,,,,,,-0.2705,1.31
2021-05-22,Bill Algeo,-130.0,-132.0,-125.0,-125.0,,,1.77,1.76,1.8,1.8,,,1.7825,0.0,,0.0263,2.05,,,,,,,,,0.0128,2.03
2021-05-22,Ricardo Ramos,105.0,112.0,100.0,100.0,,,2.05,2.12,2.0,2.0,,,2.0425,0.0,,0.0263,1.95,,,,,,,,,0.0128,1.98
2021-05-22,Edmen Shahbazyan,120.0,116.0,125.0,125.0,,,2.2,2.16,2.25,2.25,,,2.215,0.3556,2.44,0.3076,2.48,,,,,,,,,0.3311,2.46
2021-05-22,Jack Hermansson,-150.0,-136.0,-154.0,-152.0,,,1.67,1.74,1.65,1.66,,,1.6800000000000002,0.3556,1.69,0.3076,1.67,,,,,,,,,0.3311,1.68
2021-05-22,Ben Rothwell,-335.0,-360.0,-333.0,-357.0,,,1.3,1.28,1.3,1.28,,,1.29,0.1144,4.29,0.1141,4.18,,,,,,,,,0.1142,4.23
2021-05-22,Chris Barnett,250.0,290.0,250.0,275.0,,,3.5,3.9,3.5,3.75,,,3.6625,0.1144,1.3,0.1141,1.31,,,,,,,,,0.1142,1.31
2021-05-22,Claudio Silva,-110.0,-116.0,-110.0,-111.0,,,1.91,1.86,1.91,1.9,,,1.895,-0.2631,3.87,-0.2737,3.63,,,,,,,,,-0.2687,3.75
2021-05-22,Court McGee,-113.0,-102.0,-110.0,-111.0,,,1.88,1.98,1.91,1.9,,,1.9175,-0.2631,1.35,-0.2737,1.38,,,,,,,,,-0.2687,1.36
2021-05-22,Bruno Silva,-375.0,-390.0,-400.0,-400.0,,,1.27,1.26,1.25,1.25,,,1.2575,-0.0326,1.89,-0.0292,1.84,,,,,,,,,-0.0311,1.87
2021-05-22,Victor Rodriguez,280.0,310.0,300.0,300.0,,,3.8,4.1,4.0,4.0,,,3.9749999999999996,-0.0326,2.13,-0.0292,2.18,,,,,,,,,-0.0311,2.16
2021-05-22,Josh Culibao,-240.0,-255.0,-275.0,-250.0,,,1.42,1.39,1.36,1.4,,,1.3925,0.3131,2.19,0.3167,2.19,,,,,,,,,0.3149,2.19
2021-05-22,Yilan Sha,187.0,210.0,210.0,200.0,,,2.87,3.1,3.1,3.0,,,3.0175,0.3131,1.84,0.3167,1.84,,,,,,,,,0.3149,1.84
2021-05-22,David Dvorak,-590.0,-720.0,-450.0,-625.0,,,1.17,1.14,1.22,1.16,,,1.1724999999999999,-0.1111,2.67,-0.1111,2.67,,,,,,,,,-0.1111,2.67
2021-05-22,Juancamilo Ronderos,400.0,520.0,333.0,450.0,,,5.0,6.2,4.33,5.5,,,5.2575,-0.1111,1.6,-0.1111,1.6,,,,,,,,,-0.1111,1.6
2021-05-22,Damir Ismagulov,-590.0,-620.0,-549.0,-625.0,,,1.17,1.16,1.18,1.16,,,1.1675,-0.2222,1.56,-0.2143,1.57,,,,,,,,,-0.2183,1.56
2021-05-22,Rafael Alves,410.0,460.0,400.0,450.0,,,5.1,5.6,5.0,5.5,,,5.3,-0.2222,2.8,-0.2143,2.75,,,,,,,,,-0.2183,2.78
2021-05-15,Charles Oliveira,-127.0,-134.0,-138.0,-125.0,,,1.79,1.75,1.72,1.8,,,1.765,0.2752,1.64,0.2692,1.65,,,,,,,,,0.2722,1.65
2021-05-15,Michael Chandler,105.0,116.0,110.0,100.0,,,2.05,2.16,2.1,2.0,,,2.0775,0.2752,2.55,0.2692,2.54,,,,,,,,,0.2722,2.54
2021-05-15,Beneil Dariush,-159.0,-146.0,-163.0,-161.0,,,1.63,1.68,1.61,1.62,,,1.635,-0.0097,1.78,-0.0097,1.78,,,,,,,,,-0.0097,1.78
2021-05-15,Tony Ferguson,130.0,124.0,130.0,130.0,,,2.3,2.24,2.3,2.3,,,2.285,-0.0097,2.28,-0.0097,2.28,,,,,,,,,-0.0097,2.28
2021-05-15,Matt Schnell,-175.0,-188.0,-175.0,-172.0,,,1.57,1.53,1.57,1.58,,,1.5625,-0.0759,1.49,-0.116,1.43,,,,,,,,,-0.0971,1.46
2021-05-15,Rogerio Bontorin,140.0,158.0,138.0,140.0,,,2.4,2.58,2.38,2.4,,,2.44,-0.0759,3.05,-0.116,3.31,,,,,,,,,-0.0971,3.18
2021-05-15,Katlyn Chookagian,-141.0,-124.0,-138.0,-139.0,,,1.71,1.81,1.72,1.72,,,1.74,0.5716,2.09,0.6287,2.08,,,,,,,,,0.5996,2.09
2021-05-15,Viviane Araujo,115.0,106.0,110.0,110.0,,,2.15,2.06,2.1,2.1,,,2.1025,0.5716,1.92,0.6287,1.92,,,,,,,,,0.5996,1.92
2021-05-15,Edson Barboza,128.0,120.0,125.0,130.0,,,2.28,2.2,2.25,2.3,,,2.2575000000000003,-0.5381,2.0,-0.5917,2.04,,,,,,,,,-0.5666,2.02
2021-05-15,Shane Burgos,-157.0,-142.0,-152.0,-161.0,,,1.64,1.7,1.66,1.62,,,1.655,-0.5381,2.0,-0.5917,1.96,,,,,,,,,-0.5666,1.98
2021-05-15,Andre Muniz,105.0,-102.0,110.0,110.0,,,2.05,1.98,2.1,2.1,,,2.0574999999999997,0.4185,1.73,0.4662,1.76,,,,,,,,,0.4418,1.74
2021-05-15,Ronaldo Souza,-129.0,-116.0,-138.0,-139.0,,,1.78,1.86,1.72,1.72,,,1.77,0.4185,2.37,0.4662,2.32,,,,,,,,,0.4418,2.34
2021-05-15,Lando Vannata,-113.0,106.0,100.0,-111.0,,,1.88,2.06,2.0,1.9,,,1.96,0.0533,2.32,0.034,2.48,,,,,,,,,0.0427,2.4
2021-05-15,Mike Grundy,-113.0,-124.0,-125.0,-111.0,,,1.88,1.81,1.8,1.9,,,1.8475000000000001,0.0533,1.76,0.034,1.67,,,,,,,,,0.0427,1.72
2021-05-15,Jamie Pickett,-109.0,-118.0,-110.0,-111.0,,,1.92,1.85,1.91,1.9,,,1.895,-0.1107,1.96,-0.1433,1.97,,,,,,,,,-0.1273,1.96
2021-05-15,Jordan Wright,-112.0,100.0,-110.0,-111.0,,,1.89,2.0,1.91,1.9,,,1.9249999999999998,-0.1107,2.05,-0.1433,2.03,,,,,,,,,-0.1273,2.04
2021-05-15,Andrea Lee,100.0,104.0,100.0,100.0,,,2.0,2.04,2.0,2.0,,,2.01,-0.1789,1.32,-0.1971,1.29,,,,,,,,,-0.1884,1.31
2021-05-15,Antonina Shevchenko,-122.0,-122.0,-125.0,-125.0,,,1.82,1.82,1.8,1.8,,,1.81,-0.1789,4.11,-0.1971,4.42,,,,,,,,,-0.1884,4.26
2021-05-15,Gina Mazany,-225.0,-235.0,-225.0,-250.0,,,1.44,1.43,1.44,1.4,,,1.4275000000000002,0.5141,1.79,0.5517,1.8,,,,,,,,,0.5327,1.79
2021-05-15,Priscila Cachoeira,180.0,194.0,175.0,200.0,,,2.8,2.94,2.75,3.0,,,2.8725,0.5141,2.27,0.5517,2.25,,,,,,,,,0.5327,2.26
2021-05-15,Kevin Aguilar,103.0,114.0,100.0,100.0,,,2.03,2.14,2.0,2.0,,,2.0425,-0.185,2.14,-0.2612,2.07,,,,,,,,,-0.2252,2.1
2021-05-15,Tucker Lutz,-125.0,-134.0,-125.0,-125.0,,,1.8,1.75,1.8,1.8,,,1.7874999999999999,-0.185,1.87,-0.2612,1.94,,,,,,,,,-0.2252,1.91
2021-05-15,Christos Giagos,-215.0,-215.0,-225.0,-227.0,,,1.47,1.47,1.44,1.44,,,1.455,0.2747,2.05,0.3432,2.06,,,,,,,,,0.3081,2.05
2021-05-15,Sean Soriano,171.0,180.0,175.0,187.0,,,2.71,2.8,2.75,2.87,,,2.7824999999999998,0.2747,1.95,0.3432,1.95,,,,,,,,,0.3081,1.95
2021-05-08,Marcos Rogerio de Lima,-200.0,-174.0,-200.0,-175.0,,,1.5,1.57,1.5,1.57,,,1.5350000000000001,-0.297,1.76,-0.3571,1.8,,,,,,,,,-0.3285,1.78
2021-05-08,Maurice Greene,157.0,146.0,163.0,150.0,,,2.57,2.46,2.63,2.5,,,2.54,-0.297,2.32,-0.3571,2.25,,,,,,,,,-0.3285,2.28
2021-05-08,Carlston Harris,-195.0,-200.0,-200.0,-189.0,,,1.51,1.5,1.5,1.53,,,1.51,0.0644,1.42,0.0633,1.38,,,,,,,,,0.0635,1.4
2021-05-08,Christian Aguilera,153.0,168.0,160.0,162.0,,,2.53,2.68,2.6,2.62,,,2.6075,0.0644,3.41,0.0633,3.62,,,,,,,,,0.0635,3.51
2021-05-08,Jun Yong Park,124.0,134.0,115.0,110.0,,,2.24,2.34,2.15,2.1,,,2.2075,0.3903,1.81,0.3888,1.85,,,,,,,,,0.3894,1.83
2021-05-08,Tafon Nchukwi,-155.0,-158.0,-143.0,-139.0,,,1.65,1.63,1.7,1.72,,,1.6749999999999998,0.3903,2.24,0.3888,2.18,,,,,,,,,0.3894,2.21
2021-05-08,Geoffrey Neal,-200.0,-166.0,-200.0,-172.0,,,1.5,1.6,1.5,1.58,,,1.545,-0.0417,2.2,-0.0737,2.32,,,,,,,,,-0.0584,2.26
2021-05-08,Neil Magny,160.0,140.0,163.0,140.0,,,2.6,2.4,2.63,2.4,,,2.5075,-0.0417,1.83,-0.0737,1.76,,,,,,,,,-0.0584,1.79
2021-05-08,Kyle Daukaus,-148.0,-142.0,-143.0,-152.0,,,1.68,1.7,1.7,1.66,,,1.685,0.2132,2.32,0.193,2.27,,,,,,,,,0.2029,2.29
2021-05-08,Phil Hawes,120.0,120.0,115.0,125.0,,,2.2,2.2,2.15,2.25,,,2.2,0.2132,1.76,0.193,1.79,,,,,,,,,0.2029,1.77
2021-05-08,Ludovit Klein,-275.0,-260.0,-235.0,-250.0,,,1.36,1.38,1.43,1.4,,,1.3925,0.0373,2.65,0.0648,2.88,,,,,,,,,0.0498,2.76
2021-05-08,Mike Trizano,210.0,215.0,190.0,200.0,,,3.1,3.15,2.9,3.0,,,3.0375,0.0373,1.61,0.0648,1.53,,,,,,,,,0.0498,1.57
2021-05-08,Diego Ferreira,125.0,116.0,130.0,125.0,,,2.25,2.16,2.3,2.25,,,2.24,-0.2262,1.78,-0.3439,1.88,,,,,,,,,-0.2906,1.83
2021-05-08,Gregor Gillespie,-159.0,-136.0,-163.0,-152.0,,,1.63,1.74,1.61,1.66,,,1.6600000000000001,-0.2262,2.28,-0.3439,2.13,,,,,,,,,-0.2906,2.2
2021-05-08,Marina Rodriguez,-225.0,-245.0,-225.0,-213.0,,,1.44,1.41,1.44,1.47,,,1.4399999999999997,0.455,1.96,0.4496,1.97,,,,,,,,,0.4523,1.97
2021-05-08,Michelle Waterson,180.0,200.0,175.0,175.0,,,2.8,3.0,2.75,2.75,,,2.825,0.455,2.04,0.4496,2.03,,,,,,,,,0.4523,2.03
2021-05-08,Alex Morono,150.0,136.0,150.0,125.0,,,2.5,2.36,2.5,2.25,,,2.4025,-0.11,2.45,,,,,,,,,,,-0.1259,2.51
2021-05-08,Donald Cerrone,-182.0,-162.0,-182.0,-152.0,,,1.55,1.62,1.55,1.66,,,1.595,-0.11,1.69,,,,,,,,,,,-0.1259,1.66
2021-05-01,Dominick Reyes,-112.0,-108.0,100.0,-111.0,,,1.89,1.93,2.0,1.9,,,1.9300000000000002,0.1436,2.17,,,,,,,,,,,0.1436,2.17
2021-05-01,Jiri Prochazka,-108.0,-108.0,-125.0,-111.0,,,1.93,1.93,1.8,1.9,,,1.8900000000000001,0.1436,1.85,,,,,,,,,,,0.1436,1.85
2021-05-01,Andreas Michailidis,-240.0,-215.0,-225.0,-227.0,,,1.42,1.47,1.44,1.44,,,1.4425,-0.0097,2.28,,,,,,,,,,,-0.0097,2.28
2021-05-01,K.B. Bhullar,188.0,180.0,175.0,187.0,,,2.88,2.8,2.75,2.87,,,2.825,-0.0097,1.78,,,,,,,,,,,-0.0097,1.78
2021-05-01,Luana Pinheiro,-167.0,-162.0,-163.0,-172.0,,,1.6,1.62,1.61,1.58,,,1.6025,0.1329,2.27,,,,,,,,,,,0.1329,2.27
2021-05-01,Randa Markos,135.0,136.0,138.0,140.0,,,2.35,2.36,2.38,2.4,,,2.3725,0.1329,1.79,,,,,,,,,,,0.1329,1.79
2021-05-01,Loma Lookboonmee,-400.0,-390.0,-400.0,-400.0,,,1.25,1.26,1.25,1.25,,,1.2525,-0.0278,2.33,,,,,,,,,,,-0.0278,2.33
2021-05-01,Sam Hughes,300.0,310.0,300.0,300.0,,,4.0,4.1,4.0,4.0,,,4.025,-0.0278,1.75,,,,,,,,,,,-0.0278,1.75
2021-05-01,Cub Swanson,160.0,166.0,140.0,175.0,,,2.6,2.66,2.4,2.75,,,2.6025,-0.1516,1.7,,,,,,,,,,,-0.1516,1.7
2021-05-01,Giga Chikadze,-200.0,-198.0,-175.0,-213.0,,,1.5,1.51,1.57,1.47,,,1.5125,-0.1516,2.44,,,,,,,,,,,-0.1516,2.44
2021-05-01,Kai Kamaka III,-150.0,-154.0,-150.0,-161.0,,,1.67,1.65,1.67,1.62,,,1.6525,0.1389,1.64,,,,,,,,,,,0.1389,1.64
2021-05-01,Tj Brown,120.0,130.0,120.0,130.0,,,2.2,2.3,2.2,2.3,,,2.25,0.1389,2.56,,,,,,,,,,,0.1389,2.56
2021-05-01,Krzysztof Jotko,225.0,210.0,210.0,200.0,,,3.25,3.1,3.1,3.0,,,3.1125,0.256,2.08,,,,,,,,,,,0.256,2.08
2021-05-01,Sean Strickland,-286.0,-255.0,-275.0,-250.0,,,1.35,1.39,1.36,1.4,,,1.375,0.256,1.92,,,,,,,,,,,0.256,1.92
2021-05-01,Cody Stamann,210.0,220.0,210.0,200.0,,,3.1,3.2,3.1,3.0,,,3.1,-0.092,2.38,,,,,,,,,,,-0.092,2.38
2021-05-01,Merab Dvalishvili,-265.0,-270.0,-275.0,-250.0,,,1.38,1.37,1.36,1.4,,,1.3775,-0.092,1.73,,,,,,,,,,,-0.092,1.73
2021-05-01,Luana Carolina,200.0,205.0,200.0,200.0,,,3.0,3.05,3.0,3.0,,,3.0125,-0.188,1.54,,,,,,,,,,,-0.188,1.54
2021-05-01,Poliana Botelho,-250.0,-250.0,-250.0,-250.0,,,1.4,1.4,1.4,1.4,,,1.4,-0.188,2.84,,,,,,,,,,,-0.188,2.84
2021-05-01,Dustin Jacoby,100.0,116.0,110.0,110.0,,,2.0,2.16,2.1,2.1,,,2.09,0.2137,1.58,,,,,,,,,,,0.2137,1.58
2021-05-01,Ion Cutelaba,-121.0,-136.0,-138.0,-139.0,,,1.83,1.74,1.72,1.72,,,1.7525,0.2137,2.73,,,,,,,,,,,0.2137,2.73
2021-05-01,Felipe Colares,120.0,120.0,120.0,110.0,,,2.2,2.2,2.2,2.1,,,2.1750000000000003,-0.1035,1.49,,,,,,,,,,,-0.1035,1.49
2021-05-01,Luke Sanders,-150.0,-142.0,-150.0,-139.0,,,1.67,1.7,1.67,1.72,,,1.69,-0.1035,3.05,,,,,,,,,,,-0.1035,3.05
2021-04-24,Jorge Masvidal,275.0,260.0,250.0,250.0,,,3.75,3.6,3.5,3.5,,,3.5875,0.0376,1.38,,,,,,,,,,,0.0376,1.38
