Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,mean_odds,DraftKings_vig,BetMGM_vig,Caesars_vig,BetRivers_vig,FanDuel_vig,BetWay_vig,mean_odds_vig,DraftKings_stripped,BetMGM_stripped,Caesars_stripped,BetRivers_stripped,FanDuel_stripped,BetWay_stripped,mean_odds_stripped
2021-03-13,Ray Rodriguez,240.0,260.0,230.0,225.0,,,238.75,0.0472,0.0397,0.053,0.0431,,,0.0457,0.2808,0.2672,0.2877,0.295,,,0.2823
2021-03-13,Nasrat Haqparast,-500.0,-2500.0,-450.0,-556.0,,,-1001.5,0.0555,0.0615,0.0404,0.0476,,,0.0759,0.7895,0.9058,0.7864,0.8091,,,0.8451
2021-03-13,Rafa Garcia,350.0,900.0,350.0,400.0,,,500.0,0.0555,0.0615,0.0404,0.0476,,,0.0759,0.2105,0.0942,0.2136,0.1909,,,0.1549
2021-03-13,Darren Stewart,-190.0,-158.0,-188.0,-164.0,,,-175.0,0.0552,0.0398,0.0528,0.0431,,,0.0483,0.6209,0.589,0.6201,0.5955,,,0.6071
2021-03-13,Eryk Anders,150.0,134.0,150.0,137.0,,,142.75,0.0552,0.0398,0.0528,0.0431,,,0.0483,0.3791,0.411,0.3799,0.4045,,,0.3929
2021-03-13,Jason Witt,104.0,108.0,-105.0,100.0,,,51.75,0.0535,0.046,,0.0556,,,0.2165,0.4653,0.4597,,0.4737,,,0.5417
2021-03-13,Matthew Semelsberger,-129.0,-130.0,-120.0,-125.0,,,-126.0,0.0535,0.046,,0.0556,,,0.2165,0.5347,0.5403,,0.5263,,,0.4583
2021-03-13,Davey Grant,250.0,250.0,230.0,250.0,,,245.0,0.0558,0.0418,0.053,0.0548,,,0.0515,0.2706,0.2742,0.2877,0.2709,,,0.2757
2021-03-13,Jonathan Martinez,-335.0,-310.0,-300.0,-333.0,,,-319.5,0.0558,0.0418,0.053,0.0548,,,0.0515,0.7294,0.7258,0.7123,0.7291,,,0.7243
2021-03-13,Gloria de Paula,-200.0,-210.0,-188.0,-189.0,,,-196.75,0.0589,0.0397,0.0528,0.0357,,,0.0465,0.6296,0.6515,0.6201,0.6315,,,0.6335
2021-03-13,Jinh Yu Frey,155.0,176.0,150.0,162.0,,,160.75,0.0589,0.0397,0.0528,0.0357,,,0.0465,0.3704,0.3485,0.3799,0.3685,,,0.3665
2021-03-13,Misha Cirkunov,-148.0,-122.0,-138.0,-152.0,,,-140.0,0.0846,0.0397,0.056,0.0476,,,0.0572,0.5502,0.5285,0.5491,0.5758,,,0.5517
2021-03-13,Ryan Spann,105.0,104.0,110.0,125.0,,,111.0,0.0846,0.0397,0.056,0.0476,,,0.0572,0.4498,0.4715,0.4509,0.4242,,,0.4483
2021-03-13,Charles Jourdain,-265.0,-300.0,-275.0,-278.0,,,-279.5,0.0486,0.0399,0.0559,0.0431,,,0.0466,0.6924,0.7212,0.6945,0.705,,,0.7037
2021-03-13,Marcelo Rojo,210.0,245.0,210.0,225.0,,,222.5,0.0486,0.0399,0.0559,0.0431,,,0.0466,0.3076,0.2788,0.3055,0.295,,,0.2963
2021-03-13,Dan Ige,-162.0,-184.0,-182.0,-200.0,,,-182.0,0.0438,0.0416,0.0802,0.0371,,,0.0498,0.5924,0.622,0.5975,0.6429,,,0.6148
2021-03-13,Gavin Tucker,135.0,154.0,130.0,170.0,,,147.25,0.0438,0.0416,0.0802,0.0371,,,0.0498,0.4076,0.378,0.4025,0.3571,,,0.3852
2021-03-13,Cortney Casey,120.0,124.0,120.0,125.0,,,122.25,0.0513,0.0399,0.0545,0.0476,,,0.0483,0.4323,0.4293,0.431,0.4242,,,0.4292
2021-03-13,J.J. Aldrich,-148.0,-146.0,-150.0,-152.0,,,-149.0,0.0513,0.0399,0.0545,0.0476,,,0.0483,0.5677,0.5707,0.569,0.5758,,,0.5708
2021-03-13,Angela Hill,-335.0,-350.0,-333.0,-333.0,,,-337.75,0.0558,0.041,0.0548,0.0548,,,0.0513,0.7294,0.7472,0.7291,0.7291,,,0.7339
2021-03-13,Ashley Yoder,250.0,280.0,250.0,250.0,,,257.5,0.0558,0.041,0.0548,0.0548,,,0.0513,0.2706,0.2528,0.2709,0.2709,,,0.2661
2021-03-13,Manel Kape,-137.0,-146.0,-125.0,-139.0,,,-136.75,0.0543,0.0399,0.0556,0.0578,,,0.0515,0.5483,0.5707,0.5263,0.5498,,,0.5493
2021-03-13,Matheus Nicolau,110.0,124.0,100.0,110.0,,,111.0,0.0543,0.0399,0.0556,0.0578,,,0.0515,0.4517,0.4293,0.4737,0.4502,,,0.4507
2021-03-06,Israel Adesanya,-286.0,-250.0,-225.0,-250.0,,,-252.75,0.0486,0.0422,0.0559,0.0476,,,0.0485,0.7066,0.6854,0.6556,0.6818,,,0.6834
2021-03-06,Jan Blachowicz,225.0,205.0,175.0,200.0,,,201.25,0.0486,0.0422,0.0559,0.0476,,,0.0485,0.2934,0.3146,0.3444,0.3182,,,0.3166
2021-03-06,Amanda Nunes,-910.0,-900.0,-699.0,-1000.0,,,-877.25,0.0491,0.0408,0.0415,0.052,,,0.0467,0.8588,0.8647,0.8399,0.8642,,,0.8576
2021-03-06,Megan Anderson,575.0,610.0,500.0,600.0,,,571.25,0.0491,0.0408,0.0415,0.052,,,0.0467,0.1412,0.1353,0.1601,0.1358,,,0.1424
2021-03-06,Aljamain Sterling,112.0,102.0,110.0,100.0,,,106.0,0.0498,0.0405,0.047,0.0556,,,0.0482,0.4493,0.4757,0.4548,0.4737,,,0.4631
2021-03-06,Petr Yan,-137.0,-120.0,-133.0,-125.0,,,-128.75,0.0498,0.0405,0.047,0.0556,,,0.0482,0.5507,0.5243,0.5452,0.5263,,,0.5369
2021-03-06,Drew Dober,340.0,350.0,320.0,350.0,,,340.0,0.0471,0.0404,0.0381,0.042,,,0.0421,0.2171,0.2136,0.2294,0.2132,,,0.2181
2021-03-06,Islam Makhachev,-455.0,-450.0,-400.0,-455.0,,,-440.0,0.0471,0.0404,0.0381,0.042,,,0.0421,0.7829,0.7864,0.7706,0.7868,,,0.7819
2021-03-06,Aleksandar Rakic,-195.0,-190.0,-188.0,-200.0,,,-193.25,0.0501,0.0398,0.061,0.0371,,,0.0466,0.6295,0.6301,0.6153,0.6429,,,0.6297
2021-03-06,Thiago Santos,157.0,160.0,145.0,170.0,,,158.0,0.0501,0.0398,0.061,0.0371,,,0.0466,0.3705,0.3699,0.3847,0.3571,,,0.3703
2021-03-06,Casey Kenney,-127.0,-130.0,-125.0,-139.0,,,-130.25,,0.0414,0.0556,0.0578,,,0.2182,,0.5427,0.5263,0.5498,,,0.4644
2021-03-06,Dominick Cruz,-107.0,110.0,100.0,110.0,,,53.25,,0.0414,0.0556,0.0578,,,0.2182,,0.4573,0.4737,0.4502,,,0.5356
2021-03-06,Kyler Phillips,163.0,168.0,130.0,170.0,,,157.75,0.0772,0.0398,0.0546,0.0371,,,0.0527,0.353,0.3588,0.4123,0.3571,,,0.3686
2021-03-06,Song Yadong,-230.0,-200.0,-163.0,-200.0,,,-198.25,0.0772,0.0398,0.0546,0.0371,,,0.0527,0.647,0.6412,0.5877,0.6429,,,0.6314
2021-03-06,Askar Askarov,-129.0,-162.0,-138.0,-164.0,,,-148.25,0.0633,0.042,0.056,0.0431,,,0.0502,0.5298,0.5934,0.5491,0.5955,,,0.5687
2021-03-06,Joseph Benavidez,100.0,136.0,110.0,137.0,,,120.75,0.0633,0.042,0.056,0.0431,,,0.0502,0.4702,0.4066,0.4509,0.4045,,,0.4313
2021-03-06,Kai Kara France,-132.0,-136.0,-138.0,-139.0,,,-136.25,0.0498,0.0393,0.056,0.0578,,,0.0506,0.542,0.5545,0.5491,0.5498,,,0.5489
2021-03-06,Rogerio Bontorin,108.0,116.0,110.0,110.0,,,111.0,0.0498,0.0393,0.056,0.0578,,,0.0506,0.458,0.4455,0.4509,0.4502,,,0.4511
2021-03-06,Jordan Espinosa,103.0,134.0,100.0,137.0,,,118.5,0.0482,0.0398,0.0556,0.0431,,,0.0462,0.4699,0.411,0.4737,0.4045,,,0.4375
2021-03-06,Tim Elliott,-125.0,-158.0,-125.0,-164.0,,,-143.0,0.0482,0.0398,0.0556,0.0431,,,0.0462,0.5301,0.589,0.5263,0.5955,,,0.5625
2021-03-06,Carlos Ulberg,-250.0,-240.0,-235.0,-227.0,,,-238.0,0.0476,0.0415,0.0463,0.0426,,,0.0445,0.6818,0.6778,0.6705,0.6658,,,0.6741
2021-03-06,Kennedy Nzechukwu,200.0,198.0,190.0,187.0,,,193.75,0.0476,0.0415,0.0463,0.0426,,,0.0445,0.3182,0.3222,0.3295,0.3342,,,0.3259
2021-03-06,Jake Matthews,180.0,180.0,175.0,187.0,,,180.5,0.0494,0.0396,0.0559,0.0426,,,0.0469,0.3403,0.3435,0.3444,0.3342,,,0.3405
2021-03-06,Sean Brady,-225.0,-215.0,-225.0,-227.0,,,-223.0,0.0494,0.0396,0.0559,0.0426,,,0.0469,0.6597,0.6565,0.6556,0.6658,,,0.6595
2021-03-06,Amanda Lemos,-225.0,-205.0,-225.0,-227.0,,,-220.5,0.0494,0.0397,0.0559,0.0426,,,0.0471,0.6597,0.6464,0.6556,0.6658,,,0.6571
2021-03-06,Livinha Souza,180.0,172.0,175.0,187.0,,,178.5,0.0494,0.0397,0.0559,0.0426,,,0.0471,0.3403,0.3536,0.3444,0.3342,,,0.3429
2021-03-06,Aalon Cruz,155.0,160.0,140.0,140.0,,,148.75,0.0474,0.0398,0.0531,0.0491,,,0.0471,0.3745,0.3699,0.3957,0.3972,,,0.3839
2021-03-06,Uros Medic,-190.0,-190.0,-175.0,-172.0,,,-181.75,0.0474,0.0398,0.0531,0.0491,,,0.0471,0.6255,0.6301,0.6043,0.6028,,,0.6161
2021-03-06,Mario Bautista,-240.0,-240.0,-225.0,-227.0,,,-233.0,0.0507,0.0415,0.0559,0.0426,,,0.0475,0.6718,0.6778,0.6556,0.6658,,,0.668
2021-03-06,Trevin Jones,190.0,198.0,175.0,187.0,,,187.5,0.0507,0.0415,0.0559,0.0426,,,0.0475,0.3282,0.3222,0.3444,0.3342,,,0.332
2021-02-27,Ciryl Gane,-250.0,-235.0,-235.0,-250.0,,,-242.5,0.0476,0.0416,0.0348,0.0476,,,0.043,0.6818,0.6735,0.6779,0.6818,,,0.6788
2021-02-27,Jairzinho Rozenstruik,200.0,194.0,200.0,200.0,,,198.5,0.0476,0.0416,0.0348,0.0476,,,0.043,0.3182,0.3265,0.3221,0.3182,,,0.3212
2021-02-27,Magomed Ankalaev,-335.0,-330.0,-300.0,-333.0,,,-324.5,0.0518,0.0414,0.0399,0.0548,,,0.0471,0.7322,0.7369,0.7212,0.7291,,,0.73
2021-02-27,Nikita Krylov,255.0,265.0,245.0,250.0,,,253.75,0.0518,0.0414,0.0399,0.0548,,,0.0471,0.2678,0.2631,0.2788,0.2709,,,0.27
2021-02-27,Mayra Bueno Silva,-107.0,100.0,-118.0,110.0,,,-3.75,,0.0413,,0.0578,,,-0.4138,,0.4802,,0.4502,,,0.0616
2021-02-27,Montana de La Rosa,-114.0,-118.0,-118.0,-139.0,,,-122.25,,0.0413,,0.0578,,,-0.4138,,0.5198,,0.5498,,,0.9384
2021-02-27,Jimmie Rivera,-148.0,-136.0,-150.0,-139.0,,,-143.25,0.0513,0.0393,0.0545,0.0578,,,0.0508,0.5677,0.5545,0.569,0.5498,,,0.5604
2021-02-27,Pedro Munhoz,120.0,116.0,120.0,110.0,,,116.5,0.0513,0.0393,0.0545,0.0578,,,0.0508,0.4323,0.4455,0.431,0.4502,,,0.4396
2021-02-27,Alex Caceres,-167.0,-174.0,-188.0,-175.0,,,-176.0,0.051,0.0415,0.0528,0.0364,,,0.0454,0.5951,0.6097,0.6201,0.614,,,0.61
2021-02-27,Kevin Croom,135.0,146.0,150.0,150.0,,,145.25,0.051,0.0415,0.0528,0.0364,,,0.0454,0.4049,0.3903,0.3799,0.386,,,0.39
2021-02-27,Alexander Hernandez,-225.0,-220.0,-225.0,-227.0,,,-224.25,0.0533,0.0396,0.0559,0.0426,,,0.0478,0.6573,0.6613,0.6556,0.6658,,,0.66
2021-02-27,Thiago Moises,177.0,184.0,175.0,187.0,,,180.75,0.0533,0.0396,0.0559,0.0426,,,0.0478,0.3427,0.3387,0.3444,0.3342,,,0.34
2021-02-27,Alexis Davis,180.0,180.0,175.0,175.0,,,177.5,0.0494,0.0396,0.0559,0.0441,,,0.0474,0.3403,0.3435,0.3444,0.3482,,,0.3441
2021-02-27,Sabina Mazo,-225.0,-215.0,-225.0,-213.0,,,-219.5,0.0494,0.0396,0.0559,0.0441,,,0.0474,0.6597,0.6565,0.6556,0.6518,,,0.6559
2021-02-27,Ronnie Lawrence,-167.0,-190.0,-163.0,-164.0,,,-171.0,0.051,0.0398,0.0546,0.0431,,,0.0468,0.5951,0.6301,0.5877,0.5955,,,0.6028
2021-02-27,Vince Cachero,135.0,160.0,130.0,137.0,,,140.5,0.051,0.0398,0.0546,0.0431,,,0.0468,0.4049,0.3699,0.4123,0.4045,,,0.3972
2021-02-27,Dustin Jacoby,-180.0,-166.0,-175.0,-175.0,,,-174.0,0.0511,0.0408,0.0531,0.0364,,,0.0453,0.6116,0.5996,0.6043,0.614,,,0.6075
2021-02-27,Maxim Grishin,145.0,140.0,140.0,150.0,,,143.75,0.0511,0.0408,0.0531,0.0364,,,0.0453,0.3884,0.4004,0.3957,0.386,,,0.3925
2021-02-20,Curtis Blaydes,-435.0,-390.0,-400.0,-400.0,,,-406.25,0.0512,0.0398,0.05,0.05,,,0.0479,0.7735,0.7654,0.7619,0.7619,,,0.7658
2021-02-20,Derrick Lewis,320.0,310.0,300.0,300.0,,,307.5,0.0512,0.0398,0.05,0.05,,,0.0479,0.2265,0.2346,0.2381,0.2381,,,0.2342
2021-02-20,Ketlen Vieira,-278.0,-300.0,-275.0,-278.0,,,-282.75,0.0529,0.0399,0.0559,0.0431,,,0.0476,0.6985,0.7212,0.6945,0.705,,,0.7051
2021-02-20,Yana Kunitskaya,215.0,245.0,210.0,225.0,,,223.75,0.0529,0.0399,0.0559,0.0431,,,0.0476,0.3015,0.2788,0.3055,0.295,,,0.2949
2021-02-20,Charles Rosa,-200.0,-200.0,-188.0,-189.0,,,-194.25,0.0782,0.0398,0.0528,0.0357,,,0.0512,0.6183,0.6412,0.6201,0.6315,,,0.628
2021-02-20,Darrick Minner,143.0,168.0,150.0,162.0,,,155.75,0.0782,0.0398,0.0528,0.0357,,,0.0512,0.3817,0.3588,0.3799,0.3685,,,0.372
2021-02-20,Aleksei Oleinik,150.0,162.0,160.0,170.0,,,160.5,0.0552,0.0416,0.0513,0.0371,,,0.0461,0.3791,0.3665,0.3658,0.3571,,,0.367
2021-02-20,Chris Daukaus,-190.0,-194.0,-200.0,-200.0,,,-196.0,0.0552,0.0416,0.0513,0.0371,,,0.0461,0.6209,0.6335,0.6342,0.6429,,,0.633
2021-02-20,Nassourdine Imavov,100.0,110.0,100.0,100.0,,,102.5,0.0556,0.0414,0.0556,0.0556,,,0.0518,0.4737,0.4573,0.4737,0.4737,,,0.4695
2021-02-20,Phil Hawes,-125.0,-130.0,-125.0,-125.0,,,-126.25,0.0556,0.0414,0.0556,0.0556,,,0.0518,0.5263,0.5427,0.5263,0.5263,,,0.5305
2021-02-20,Andrei Arlovski,215.0,260.0,200.0,225.0,,,225.0,0.0529,0.0397,0.0476,0.0431,,,0.0456,0.3015,0.2672,0.3182,0.295,,,0.2943
2021-02-20,Tom Aspinall,-278.0,-320.0,-250.0,-278.0,,,-281.5,0.0529,0.0397,0.0476,0.0431,,,0.0456,0.6985,0.7328,0.6818,0.705,,,0.7057
2021-02-20,Danny Chavez,-124.0,-126.0,-133.0,-125.0,,,-127.0,0.0536,0.0383,0.0586,0.0556,,,0.0515,0.5254,0.5369,0.5392,0.5263,,,0.5321
2021-02-20,Jared Gordon,100.0,108.0,105.0,100.0,,,103.25,0.0536,0.0383,0.0586,0.0556,,,0.0515,0.4746,0.4631,0.4608,0.4737,,,0.4679
2021-02-20,Eddie Wineland,100.0,102.0,100.0,100.0,,,100.5,0.0556,0.0405,0.0556,0.0556,,,0.0519,0.4737,0.4757,0.4737,0.4737,,,0.4742
2021-02-20,John Castaneda,-125.0,-120.0,-125.0,-125.0,,,-123.75,0.0556,0.0405,0.0556,0.0556,,,0.0519,0.5263,0.5243,0.5263,0.5263,,,0.5258
2021-02-20,Julian Erosa,100.0,128.0,100.0,110.0,,,109.5,0.0536,0.0418,0.0556,0.0578,,,0.0518,0.4746,0.421,0.4737,0.4502,,,0.4538
2021-02-20,Nate Landwehr,-124.0,-152.0,-125.0,-139.0,,,-135.0,0.0536,0.0418,0.0556,0.0578,,,0.0518,0.5254,0.579,0.5263,0.5498,,,0.5462
2021-02-20,Casey O'Neill,-167.0,-158.0,-163.0,-152.0,,,-160.0,0.051,0.0398,0.0642,0.0476,,,0.0507,0.5951,0.589,0.5824,0.5758,,,0.5857
2021-02-20,Shana Dobson,135.0,134.0,125.0,125.0,,,129.75,0.051,0.0398,0.0642,0.0476,,,0.0507,0.4049,0.411,0.4176,0.4242,,,0.4143
2021-02-20,Aiemann Zahabi,150.0,188.0,150.0,162.0,,,162.5,0.0552,0.0395,0.0528,0.0357,,,0.0454,0.3791,0.334,0.3799,0.3685,,,0.3645
2021-02-20,Drako Rodriguez,-190.0,-225.0,-188.0,-189.0,,,-198.0,0.0552,0.0395,0.0528,0.0357,,,0.0454,0.6209,0.666,0.6201,0.6315,,,0.6355
2021-02-20,Jared Vanderaa,195.0,215.0,200.0,200.0,,,202.5,0.0533,0.0397,0.0476,0.0476,,,0.0469,0.3218,0.3054,0.3182,0.3182,,,0.3158
2021-02-20,Sergey Spivak,-250.0,-260.0,-250.0,-250.0,,,-252.5,0.0533,0.0397,0.0476,0.0476,,,0.0469,0.6782,0.6946,0.6818,0.6818,,,0.6842
2021-02-13,Gilbert Burns,200.0,240.0,,,,,220.0,0.0476,0.046,,,,,0.0469,0.3182,0.2812,,,,,0.2985
2021-02-13,Kamaru Usman,-250.0,-303.0,,,,,-276.5,0.0476,0.046,,,,,0.0469,0.6818,0.7188,,,,,0.7015
2021-02-13,Alexa Grasso,-110.0,-111.0,,,,,-110.5,,,,,,,0.0498,,,,,,,0.5
2021-02-13,Maycee Barber,-110.0,-111.0,,,,,-110.5,,,,,,,0.0498,,,,,,,0.5
2021-02-13,Ian Heinisch,160.0,175.0,,,,,167.5,0.0513,0.0441,,,,,0.0475,0.3658,0.3482,,,,,0.3568
2021-02-13,Kelvin Gastelum,-200.0,-213.0,,,,,-206.5,0.0513,0.0441,,,,,0.0475,0.6342,0.6518,,,,,0.6432
2021-02-13,Julian Marquez,-160.0,-172.0,,,,,-166.0,0.0502,0.0491,,,,,0.0496,0.586,0.6028,,,,,0.5946
2021-02-13,Maki Pitolo,130.0,140.0,,,,,135.0,0.0502,0.0491,,,,,0.0496,0.414,0.3972,,,,,0.4054
2021-02-13,Anthony Hernandez,375.0,400.0,,,,,387.5,0.0564,0.0476,,,,,0.0518,0.1993,0.1909,,,,,0.195
2021-02-13,Rodolfo Vieira,-549.0,-556.0,,,,,-552.5,0.0564,0.0476,,,,,0.0518,0.8007,0.8091,,,,,0.805
2021-02-13,Belal Muhammad,-450.0,-455.0,,,,,-452.5,0.0491,0.042,,,,,0.0455,0.7799,0.7868,,,,,0.7834
2021-02-13,Dhiego Lima,333.0,350.0,,,,,341.5,0.0491,0.042,,,,,0.0455,0.2201,0.2132,,,,,0.2166
2021-02-13,Mallory Martin,-120.0,-111.0,,,,,-115.5,,,,,,,0.0552,,,,,,,0.508
2021-02-13,Polyana Viana,-105.0,-111.0,,,,,-108.0,,,,,,,0.0552,,,,,,,0.492
2021-02-13,Andre Ewell,100.0,100.0,,,,,100.0,0.0708,0.0556,,,,,0.0633,0.4669,0.4737,,,,,0.4702
2021-02-13,Chris Gutierrez,-133.0,-125.0,,,,,-129.0,0.0708,0.0556,,,,,0.0633,0.5331,0.5263,,,,,0.5298
2021-02-13,Gabe Green,-138.0,-139.0,,,,,-138.5,0.0449,0.0578,,,,,0.0513,0.5549,0.5498,,,,,0.5524
2021-02-13,Phil Rowe,115.0,110.0,,,,,112.5,0.0449,0.0578,,,,,0.0513,0.4451,0.4502,,,,,0.4476
2021-02-13,Brian Kelleher,200.0,200.0,,,,,200.0,0.0476,0.0476,,,,,0.0476,0.3182,0.3182,,,,,0.3182
2021-02-13,Ricky Simon,-250.0,-250.0,,,,,-250.0,0.0476,0.0476,,,,,0.0476,0.6818,0.6818,,,,,0.6818
2021-02-06,Alexander Volkov,-188.0,-164.0,,,,,-176.0,0.0374,0.0431,,,,,0.0401,0.6293,0.5955,,,,,0.6131
2021-02-06,Alistair Overeem,160.0,137.0,,,,,148.5,0.0374,0.0431,,,,,0.0401,0.3707,0.4045,,,,,0.3869
2021-02-06,Cory Sandhagen,-400.0,-400.0,,,,,-400.0,0.05,0.05,,,,,0.05,0.7619,0.7619,,,,,0.7619
2021-02-06,Frankie Edgar,300.0,300.0,,,,,300.0,0.05,0.05,,,,,0.05,0.2381,0.2381,,,,,0.2381
2021-02-06,Clay Guida,175.0,175.0,,,,,175.0,0.0559,0.0441,,,,,0.0501,0.3444,0.3482,,,,,0.3463
2021-02-06,Michael Johnson,-225.0,-213.0,,,,,-219.0,0.0559,0.0441,,,,,0.0501,0.6556,0.6518,,,,,0.6537
2021-02-06,Alexandre Pantoja,-110.0,-125.0,,,,,-117.5,,0.0556,,,,,-0.4122,,0.5263,,,,,0.919
2021-02-06,Manel Kape,-110.0,100.0,,,,,-5.0,,0.0556,,,,,-0.4122,,0.4737,,,,,0.081
2021-02-06,Askar Askar,375.0,400.0,,,,,387.5,0.0564,0.0476,,,,,0.0518,0.1993,0.1909,,,,,0.195
2021-02-06,Cody Stamann,-549.0,-556.0,,,,,-552.5,0.0564,0.0476,,,,,0.0518,0.8007,0.8091,,,,,0.805
2021-02-06,Beneil Dariush,-110.0,-125.0,,,,,-117.5,,0.0556,,,,,-0.4122,,0.5263,,,,,0.919
2021-02-06,Diego Ferreira,-110.0,100.0,,,,,-5.0,,0.0556,,,,,-0.4122,,0.4737,,,,,0.081
2021-02-06,Danilo Marques,200.0,200.0,,,,,200.0,0.0476,0.0476,,,,,0.0476,0.3182,0.3182,,,,,0.3182
2021-02-06,Mike Rodriguez,-250.0,-250.0,,,,,-250.0,0.0476,0.0476,,,,,0.0476,0.6818,0.6818,,,,,0.6818
2021-02-06,Devonte Smith,-350.0,-357.0,,,,,-353.5,0.0556,0.0479,,,,,0.0516,0.7368,0.7455,,,,,0.7413
2021-02-06,Justin Jaynes,260.0,275.0,,,,,267.5,0.0556,0.0479,,,,,0.0516,0.2632,0.2545,,,,,0.2587
2021-02-06,Joselyne Edwards,175.0,170.0,,,,,172.5,0.0559,0.0371,,,,,0.047,0.3444,0.3571,,,,,0.3505
2021-02-06,Karol Rosa,-225.0,-200.0,,,,,-212.5,0.0559,0.0371,,,,,0.047,0.6556,0.6429,,,,,0.6495
2021-02-06,Lara Procopio,100.0,100.0,,,,,100.0,0.0455,0.0556,,,,,0.0506,0.4782,0.4737,,,,,0.4759
2021-02-06,Molly McCann,-120.0,-125.0,,,,,-122.5,0.0455,0.0556,,,,,0.0506,0.5218,0.5263,,,,,0.5241
2021-02-06,Seung Woo Choi,200.0,200.0,,,,,200.0,0.0476,0.0476,,,,,0.0476,0.3182,0.3182,,,,,0.3182
2021-02-06,Youssef Zalal,-250.0,-250.0,,,,,-250.0,0.0476,0.0476,,,,,0.0476,0.6818,0.6818,,,,,0.6818
2021-02-06,Martin Day,260.0,350.0,,,,,305.0,0.0556,0.042,,,,,0.0479,0.2632,0.2132,,,,,0.2356
2021-02-06,Timur Valiev,-350.0,-455.0,,,,,-402.5,0.0556,0.042,,,,,0.0479,0.7368,0.7868,,,,,0.7644
2021-02-06,Jerome Rivera,175.0,175.0,,,,,175.0,0.0559,0.0441,,,,,0.0501,0.3444,0.3482,,,,,0.3463
2021-02-06,Ode Osbourne,-225.0,-213.0,,,,,-219.0,0.0559,0.0441,,,,,0.0501,0.6556,0.6518,,,,,0.6537
2021-01-24,Conor McGregor,-333.0,-333.0,,,,,-333.0,0.0548,0.0548,,,,,0.0548,0.7291,0.7291,,,,,0.7291
2021-01-24,Dustin Poirier,250.0,250.0,,,,,250.0,0.0548,0.0548,,,,,0.0548,0.2709,0.2709,,,,,0.2709
2021-01-24,Dan Hooker,-150.0,-161.0,,,,,-155.5,0.0651,0.0517,,,,,0.058,0.5633,0.5866,,,,,0.5752
2021-01-24,Michael Chandler,115.0,130.0,,,,,122.5,0.0651,0.0517,,,,,0.058,0.4367,0.4134,,,,,0.4248
2021-01-24,Jessica Eye,110.0,100.0,,,,,105.0,0.056,0.0556,,,,,0.0558,0.4509,0.4737,,,,,0.462
2021-01-24,Joanne Calderwood,-138.0,-125.0,,,,,-131.5,0.056,0.0556,,,,,0.0558,0.5491,0.5263,,,,,0.538
2021-01-24,Amanda Ribas,-333.0,-357.0,,,,,-345.0,0.0548,0.0479,,,,,0.0512,0.7291,0.7455,,,,,0.7375
2021-01-24,Marina Rodriguez,250.0,275.0,,,,,262.5,0.0548,0.0479,,,,,0.0512,0.2709,0.2545,,,,,0.2625
2021-01-24,Andrew Sanchez,150.0,150.0,,,,,150.0,0.0528,0.0364,,,,,0.0448,0.3799,0.386,,,,,0.3828
2021-01-24,Makhmud Muradov,-188.0,-175.0,,,,,-181.5,0.0528,0.0364,,,,,0.0448,0.6201,0.614,,,,,0.6172
2021-01-24,Arman Tsarukyan,-649.0,-714.0,,,,,-681.5,0.0483,0.0438,,,,,0.0459,0.8266,0.8403,,,,,0.8337
2021-01-24,Matt Frevola,450.0,500.0,,,,,475.0,0.0483,0.0438,,,,,0.0459,0.1734,0.1597,,,,,0.1663
2021-01-24,Antonio Carlos Junior,-125.0,-125.0,,,,,-125.0,0.0556,0.0556,,,,,0.0556,0.5263,0.5263,,,,,0.5263
2021-01-24,Brad Tavares,100.0,100.0,,,,,100.0,0.0556,0.0556,,,,,0.0556,0.4737,0.4737,,,,,0.4737
2021-01-24,Julianna Pena,100.0,-111.0,,,,,-5.5,0.0556,,,,,,-0.4066,0.4737,,,,,,0.0878
2021-01-24,Sara McMann,-125.0,-111.0,,,,,-118.0,0.0556,,,,,,-0.4066,0.5263,,,,,,0.9122
2021-01-24,Khalil Rountree,-400.0,-357.0,,,,,-378.5,0.0597,0.0479,,,,,0.0542,0.7549,0.7455,,,,,0.7503
2021-01-24,Marcin Prachnio,285.0,275.0,,,,,280.0,0.0597,0.0479,,,,,0.0542,0.2451,0.2545,,,,,0.2497
2021-01-24,Movsar Evloev,-599.0,-556.0,,,,,-577.5,0.0474,0.0476,,,,,0.0475,0.8181,0.8091,,,,,0.8137
2021-01-24,Nik Lentz,425.0,400.0,,,,,412.5,0.0474,0.0476,,,,,0.0475,0.1819,0.1909,,,,,0.1863
2021-01-24,Amir Albazi,-120.0,-111.0,,,,,-115.5,,,,,,,0.0552,,,,,,,0.508
2021-01-24,Zhalgas Zhumagulov,-105.0,-111.0,,,,,-108.0,,,,,,,0.0552,,,,,,,0.492
2021-01-20,Michael Chiesa,120.0,125.0,,,,,122.5,0.0545,0.0476,,,,,0.051,0.431,0.4242,,,,,0.4276
2021-01-20,Neil Magny,-150.0,-152.0,,,,,-151.0,0.0545,0.0476,,,,,0.051,0.569,0.5758,,,,,0.5724
2021-01-20,Mounir Lazzez,-250.0,-250.0,,,,,-250.0,0.0476,0.0476,,,,,0.0476,0.6818,0.6818,,,,,0.6818
2021-01-20,Warlley Alves,200.0,200.0,,,,,200.0,0.0476,0.0476,,,,,0.0476,0.3182,0.3182,,,,,0.3182
